DataSprzedazy,RodzajUbezpieczenia,KwotaSkladki,Region,CzasTrwaniaSprzedazy,PreferowanyKontakt,NowyKlient,SprzedanePolisy,IDSprzedawcy,Kontakt,DecyzjaKlienta
01/31/2023,Majatkowe,197.25,Zachodni,48.00,Email,1.00,0.00,8.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/15/2023,Zyciowe,251.58,Poludniowy,49.00,Email,1.00,0.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/02/2023,Zyciowe,977.93,Pólnocny,18.00,Osobiscie,0.00,1.00,7.00,Email,Staly klient - zakup polisy
04/21/2023,Majatkowe,589.15,Zachodni,57.00,Osobiscie,1.00,0.00,17.00,Telefon,Nowy klient - odmowa zakupu polisy
12/05/2023,Majatkowe,210.85,Wschodni,10.00,Osobiscie,0.00,1.00,7.00,Email,Staly klient - zakup polisy
09/01/2023,Zyciowe,696.29,Zachodni,18.00,Email,1.00,1.00,18.00,Telefon,Nowy klient - zakup polisy
03/30/2023,Majatkowe,403.75,Wschodni,14.00,Telefon,0.00,0.00,9.00,Telefon,Staly klient - rezygnacja
04/23/2023,Majatkowe,606.54,Wschodni,55.00,Email,1.00,1.00,15.00,Telefon,Nowy klient - zakup polisy
08/06/2023,Majatkowe,195.95,Pólnocny,25.00,Telefon,0.00,0.00,4.00,Osobiscie,Staly klient - rezygnacja
03/30/2023,Majatkowe,280.37,Wschodni,56.00,Email,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
03/21/2023,Majatkowe,809.62,Zachodni,59.00,Telefon,1.00,0.00,13.00,Email,Nowy klient - odmowa zakupu polisy
06/13/2023,Majatkowe,495.75,Poludniowy,58.00,Email,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
03/03/2023,Zyciowe,720.28,Wschodni,24.00,Email,1.00,0.00,3.00,Osobiscie,Nowy klient - odmowa zakupu polisy
08/04/2023,Majatkowe,127.71,Pólnocny,75.00,Email,0.00,1.00,1.00,Email,Staly klient - rezygnacja
05/16/2023,Majatkowe,127.27,Zachodni,25.00,Telefon,0.00,1.00,14.00,Email,Staly klient - zakup polisy
01/14/2023,Zyciowe,969.16,Poludniowy,68.00,Osobiscie,0.00,0.00,11.00,Osobiscie,Staly klient - rezygnacja
01/19/2023,Majatkowe,130.91,Pólnocny,10.00,Osobiscie,0.00,1.00,17.00,Telefon,Staly klient - zakup polisy
03/03/2023,Zyciowe,968.59,Zachodni,43.00,Telefon,1.00,0.00,19.00,Email,Nowy klient - odmowa zakupu polisy
06/21/2023,Majatkowe,246.68,Zachodni,20.00,Email,0.00,0.00,3.00,Email,Staly klient - rezygnacja
08/01/2023,Zyciowe,642.93,Pólnocny,78.00,Osobiscie,1.00,0.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
05/05/2023,Zyciowe,538.03,Zachodni,26.00,Osobiscie,1.00,1.00,20.00,Osobiscie,Nowy klient - zakup polisy
11/03/2023,Majatkowe,467.34,Zachodni,20.00,Email,0.00,1.00,3.00,Email,Staly klient - zakup polisy
05/30/2023,Majatkowe,509.75,Zachodni,22.00,Osobiscie,0.00,1.00,3.00,Email,Staly klient - zakup polisy
01/23/2023,Zyciowe,467.07,Wschodni,90.00,Telefon,1.00,0.00,6.00,Telefon,Nowy klient - odmowa zakupu polisy
08/02/2023,Majatkowe,613.69,Pólnocny,28.00,Telefon,1.00,1.00,4.00,Osobiscie,Nowy klient - zakup polisy
03/27/2023,Zyciowe,248.91,Wschodni,25.00,Osobiscie,0.00,0.00,4.00,Osobiscie,Staly klient - rezygnacja
08/02/2023,Zyciowe,111.40,Wschodni,55.00,Telefon,0.00,1.00,8.00,Email,Staly klient - rezygnacja
03/04/2023,Majatkowe,441.62,Pólnocny,47.00,Telefon,1.00,0.00,16.00,Telefon,Nowy klient - odmowa zakupu polisy
01/30/2023,Majatkowe,222.26,Zachodni,11.00,Email,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
02/23/2023,Zyciowe,322.53,Zachodni,58.00,Email,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
04/30/2023,Majatkowe,372.57,Zachodni,48.00,Email,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
01/16/2023,Zyciowe,622.66,Poludniowy,54.00,Osobiscie,1.00,1.00,15.00,Osobiscie,Nowy klient - zakup polisy
11/04/2023,Majatkowe,893.77,Pólnocny,56.00,Osobiscie,1.00,1.00,17.00,Email,Nowy klient - zakup polisy
02/03/2023,Majatkowe,900.44,Poludniowy,58.00,Osobiscie,1.00,1.00,5.00,Telefon,Nowy klient - zakup polisy
10/03/2023,Majatkowe,138.05,Pólnocny,29.00,Telefon,0.00,1.00,14.00,Email,Staly klient - zakup polisy
01/26/2023,Majatkowe,854.07,Wschodni,9.00,Telefon,0.00,1.00,9.00,Telefon,Staly klient - zakup polisy
03/16/2023,Majatkowe,900.69,Poludniowy,60.00,Osobiscie,1.00,1.00,5.00,Osobiscie,Nowy klient - zakup polisy
10/04/2023,Majatkowe,776.62,Pólnocny,44.00,Osobiscie,0.00,0.00,16.00,Email,Staly klient - rezygnacja
04/18/2023,Majatkowe,939.06,Poludniowy,23.00,Osobiscie,0.00,1.00,3.00,Email,Staly klient - zakup polisy
02/13/2023,Zyciowe,741.83,Pólnocny,56.00,Telefon,1.00,0.00,9.00,Telefon,Nowy klient - odmowa zakupu polisy
02/25/2023,Majatkowe,377.70,Poludniowy,51.00,Osobiscie,1.00,0.00,9.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/19/2023,Majatkowe,632.06,Pólnocny,21.00,Telefon,0.00,0.00,4.00,Telefon,Staly klient - rezygnacja
02/04/2023,Zyciowe,269.60,Wschodni,41.00,Telefon,1.00,0.00,10.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/15/2023,Zyciowe,955.38,Zachodni,50.00,Telefon,1.00,0.00,10.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/15/2023,Majatkowe,399.05,Wschodni,9.00,Telefon,0.00,1.00,17.00,Telefon,Staly klient - zakup polisy
07/02/2023,Majatkowe,282.80,Poludniowy,12.00,Telefon,1.00,1.00,2.00,Email,Nowy klient - zakup polisy
02/02/2023,Majatkowe,288.03,Zachodni,13.00,Osobiscie,1.00,1.00,18.00,Telefon,Nowy klient - zakup polisy
04/05/2023,Majatkowe,436.81,Poludniowy,4.00,Email,0.00,0.00,13.00,Email,Staly klient - rezygnacja
03/17/2023,Majatkowe,175.89,Zachodni,17.00,Telefon,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
07/04/2023,Zyciowe,215.88,Pólnocny,79.00,Telefon,1.00,0.00,11.00,Osobiscie,Nowy klient - odmowa zakupu polisy
12/05/2023,Majatkowe,674.86,Pólnocny,11.00,Telefon,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
11/04/2023,Majatkowe,574.58,Pólnocny,90.00,Telefon,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/06/2023,Majatkowe,947.30,Pólnocny,11.00,Telefon,0.00,0.00,15.00,Email,Staly klient - rezygnacja
01/27/2023,Majatkowe,127.11,Wschodni,11.00,Telefon,0.00,1.00,9.00,Email,Staly klient - zakup polisy
04/20/2023,Majatkowe,359.87,Zachodni,23.00,Email,0.00,1.00,20.00,Osobiscie,Staly klient - zakup polisy
02/04/2023,Majatkowe,891.96,Wschodni,88.00,Email,0.00,0.00,11.00,Email,Staly klient - rezygnacja
05/30/2023,Majatkowe,933.79,Poludniowy,49.00,Telefon,0.00,0.00,19.00,Osobiscie,Staly klient - rezygnacja
07/03/2023,Zyciowe,832.99,Zachodni,64.00,Email,1.00,1.00,1.00,Osobiscie,Nowy klient - odmowa zakupu polisy
02/01/2023,Zyciowe,663.34,Poludniowy,10.00,Email,0.00,0.00,5.00,Email,Staly klient - rezygnacja
11/04/2023,Zyciowe,308.46,Poludniowy,80.00,Osobiscie,0.00,0.00,1.00,Email,Staly klient - rezygnacja
06/24/2023,Majatkowe,982.94,Poludniowy,55.00,Email,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
05/28/2023,Zyciowe,123.80,Poludniowy,61.00,Telefon,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/26/2023,Majatkowe,728.84,Wschodni,15.00,Telefon,0.00,0.00,13.00,Osobiscie,Staly klient - rezygnacja
06/23/2023,Zyciowe,484.18,Wschodni,52.00,Email,1.00,1.00,13.00,Telefon,Nowy klient - zakup polisy
05/27/2023,Majatkowe,778.18,Pólnocny,51.00,Telefon,1.00,0.00,15.00,Telefon,Nowy klient - odmowa zakupu polisy
04/16/2023,Zyciowe,297.58,Pólnocny,57.00,Email,1.00,0.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/29/2023,Zyciowe,300.17,Zachodni,16.00,Email,0.00,1.00,18.00,Email,Staly klient - zakup polisy
06/24/2023,Zyciowe,939.95,Poludniowy,6.00,Osobiscie,0.00,0.00,17.00,Telefon,Staly klient - rezygnacja
01/26/2023,Zyciowe,551.65,Pólnocny,90.00,Email,0.00,0.00,11.00,Email,Staly klient - rezygnacja
06/06/2023,Majatkowe,933.52,Pólnocny,41.00,Email,0.00,0.00,19.00,Email,Staly klient - rezygnacja
03/18/2023,Zyciowe,462.65,Wschodni,20.00,Email,0.00,1.00,3.00,Email,Staly klient - zakup polisy
01/28/2023,Majatkowe,974.07,Poludniowy,53.00,Osobiscie,0.00,0.00,16.00,Email,Staly klient - rezygnacja
12/01/2023,Zyciowe,585.72,Poludniowy,51.00,Email,1.00,0.00,13.00,Osobiscie,Nowy klient - odmowa zakupu polisy
07/02/2023,Zyciowe,247.51,Zachodni,79.00,Email,0.00,0.00,11.00,Telefon,Staly klient - rezygnacja
03/02/2023,Zyciowe,885.89,Wschodni,16.00,Osobiscie,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
07/04/2023,Zyciowe,966.17,Poludniowy,40.00,Telefon,0.00,1.00,8.00,Email,Staly klient - rezygnacja
05/15/2023,Zyciowe,228.11,Wschodni,79.00,Osobiscie,0.00,0.00,11.00,Osobiscie,Staly klient - rezygnacja
03/14/2023,Majatkowe,290.70,Wschodni,55.00,Telefon,1.00,0.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/05/2023,Zyciowe,458.13,Poludniowy,59.00,Telefon,1.00,1.00,19.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/31/2023,Zyciowe,444.12,Wschodni,4.00,Email,0.00,0.00,15.00,Telefon,Staly klient - rezygnacja
11/05/2023,Majatkowe,742.50,Zachodni,59.00,Telefon,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
02/15/2023,Zyciowe,648.49,Wschodni,13.00,Telefon,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
03/24/2023,Zyciowe,198.04,Zachodni,52.00,Telefon,1.00,0.00,16.00,Email,Nowy klient - odmowa zakupu polisy
02/16/2023,Zyciowe,705.18,Poludniowy,1.00,Telefon,0.00,0.00,17.00,Telefon,Staly klient - rezygnacja
04/17/2023,Zyciowe,305.46,Pólnocny,47.00,Email,1.00,1.00,8.00,Osobiscie,Nowy klient - odmowa zakupu polisy
02/16/2023,Majatkowe,209.45,Zachodni,11.00,Email,0.00,1.00,15.00,Telefon,Staly klient - zakup polisy
05/14/2023,Majatkowe,113.06,Poludniowy,3.00,Telefon,0.00,0.00,17.00,Telefon,Staly klient - rezygnacja
03/06/2023,Zyciowe,396.46,Pólnocny,12.00,Osobiscie,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
07/05/2023,Majatkowe,805.65,Wschodni,55.00,Telefon,1.00,0.00,13.00,Email,Nowy klient - odmowa zakupu polisy
09/03/2023,Majatkowe,798.49,Pólnocny,18.00,Telefon,1.00,1.00,18.00,Telefon,Nowy klient - zakup polisy
02/16/2023,Majatkowe,510.02,Poludniowy,74.00,Telefon,0.00,0.00,11.00,Telefon,Staly klient - rezygnacja
01/04/2023,Majatkowe,875.75,Zachodni,52.00,Osobiscie,1.00,1.00,5.00,Osobiscie,Nowy klient - zakup polisy
02/04/2023,Zyciowe,642.97,Pólnocny,48.00,Email,0.00,0.00,19.00,Osobiscie,Staly klient - rezygnacja
12/04/2023,Zyciowe,940.40,Wschodni,44.00,Email,0.00,0.00,10.00,Email,Staly klient - rezygnacja
10/06/2023,Majatkowe,587.09,Zachodni,57.00,Osobiscie,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
01/24/2023,Majatkowe,257.02,Poludniowy,68.00,Email,1.00,1.00,11.00,Email,Nowy klient - odmowa zakupu polisy
02/02/2023,Zyciowe,629.05,Pólnocny,30.00,Osobiscie,0.00,1.00,14.00,Osobiscie,Staly klient - zakup polisy
03/29/2023,Zyciowe,117.57,Pólnocny,52.00,Osobiscie,1.00,1.00,15.00,Osobiscie,Nowy klient - zakup polisy
01/28/2023,Zyciowe,667.45,Zachodni,2.00,Osobiscie,0.00,0.00,12.00,Osobiscie,Staly klient - rezygnacja
04/25/2023,Majatkowe,790.32,Pólnocny,11.00,Osobiscie,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
04/29/2023,Majatkowe,855.39,Pólnocny,73.00,Osobiscie,1.00,0.00,11.00,Email,Nowy klient - odmowa zakupu polisy
05/29/2023,Majatkowe,566.62,Zachodni,54.00,Email,1.00,0.00,19.00,Telefon,Nowy klient - odmowa zakupu polisy
04/28/2023,Majatkowe,415.99,Wschodni,58.00,Telefon,1.00,0.00,13.00,Email,Nowy klient - odmowa zakupu polisy
05/13/2023,Majatkowe,465.82,Zachodni,29.00,Email,0.00,1.00,14.00,Email,Staly klient - zakup polisy
10/03/2023,Majatkowe,764.90,Wschodni,56.00,Telefon,1.00,0.00,13.00,Telefon,Nowy klient - odmowa zakupu polisy
02/16/2023,Zyciowe,131.05,Zachodni,29.00,Osobiscie,1.00,1.00,14.00,Email,Nowy klient - zakup polisy
02/02/2023,Majatkowe,340.04,Poludniowy,22.00,Osobiscie,0.00,1.00,14.00,Osobiscie,Staly klient - zakup polisy
01/29/2023,Majatkowe,513.86,Poludniowy,22.00,Telefon,1.00,1.00,20.00,Osobiscie,Nowy klient - zakup polisy
04/13/2023,Majatkowe,679.87,Poludniowy,13.00,Telefon,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
05/14/2023,Zyciowe,562.74,Wschodni,29.00,Osobiscie,1.00,0.00,3.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/05/2023,Majatkowe,106.27,Wschodni,25.00,Telefon,1.00,1.00,14.00,Osobiscie,Nowy klient - zakup polisy
04/26/2023,Zyciowe,215.03,Wschodni,28.00,Email,0.00,1.00,3.00,Email,Staly klient - zakup polisy
05/27/2023,Zyciowe,488.61,Zachodni,48.00,Telefon,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
05/28/2023,Majatkowe,407.31,Poludniowy,10.00,Telefon,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
10/02/2023,Majatkowe,371.94,Poludniowy,27.00,Osobiscie,0.00,0.00,4.00,Telefon,Staly klient - rezygnacja
01/02/2023,Zyciowe,319.13,Poludniowy,44.00,Osobiscie,0.00,1.00,10.00,Osobiscie,Staly klient - rezygnacja
02/06/2023,Majatkowe,301.50,Poludniowy,83.00,Telefon,1.00,0.00,6.00,Telefon,Nowy klient - odmowa zakupu polisy
10/01/2023,Majatkowe,325.23,Wschodni,72.00,Osobiscie,0.00,0.00,6.00,Telefon,Staly klient - rezygnacja
05/23/2023,Majatkowe,467.19,Pólnocny,23.00,Telefon,0.00,1.00,20.00,Email,Staly klient - zakup polisy
03/29/2023,Majatkowe,999.40,Pólnocny,82.00,Osobiscie,1.00,0.00,6.00,Email,Nowy klient - odmowa zakupu polisy
04/14/2023,Majatkowe,405.68,Pólnocny,15.00,Email,0.00,1.00,5.00,Email,Staly klient - zakup polisy
06/06/2023,Zyciowe,296.01,Wschodni,41.00,Osobiscie,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
11/04/2023,Zyciowe,507.73,Wschodni,55.00,Email,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
05/30/2023,Zyciowe,646.55,Poludniowy,54.00,Telefon,1.00,0.00,5.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/14/2023,Majatkowe,547.41,Wschodni,55.00,Telefon,0.00,1.00,16.00,Osobiscie,Staly klient - rezygnacja
07/03/2023,Zyciowe,472.95,Poludniowy,29.00,Osobiscie,0.00,0.00,4.00,Email,Staly klient - rezygnacja
01/05/2023,Majatkowe,857.95,Poludniowy,15.00,Telefon,0.00,0.00,9.00,Email,Staly klient - rezygnacja
05/19/2023,Zyciowe,107.47,Pólnocny,43.00,Telefon,0.00,0.00,8.00,Telefon,Staly klient - rezygnacja
12/03/2023,Majatkowe,285.49,Wschodni,10.00,Email,0.00,0.00,15.00,Osobiscie,Staly klient - rezygnacja
05/15/2023,Zyciowe,733.02,Zachodni,73.00,Email,1.00,0.00,1.00,Osobiscie,Nowy klient - odmowa zakupu polisy
02/21/2023,Majatkowe,488.61,Wschodni,9.00,Telefon,0.00,0.00,15.00,Telefon,Staly klient - rezygnacja
10/03/2023,Majatkowe,879.52,Poludniowy,3.00,Osobiscie,0.00,1.00,9.00,Email,Staly klient - zakup polisy
06/19/2023,Zyciowe,464.62,Poludniowy,87.00,Osobiscie,0.00,0.00,1.00,Osobiscie,Staly klient - rezygnacja
01/26/2023,Majatkowe,253.53,Poludniowy,20.00,Osobiscie,1.00,1.00,7.00,Osobiscie,Nowy klient - zakup polisy
06/16/2023,Majatkowe,125.21,Zachodni,16.00,Telefon,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
03/16/2023,Majatkowe,500.59,Wschodni,51.00,Osobiscie,0.00,0.00,10.00,Email,Staly klient - rezygnacja
05/02/2023,Majatkowe,966.60,Poludniowy,1.00,Telefon,0.00,0.00,15.00,Osobiscie,Staly klient - rezygnacja
06/02/2023,Majatkowe,923.79,Zachodni,10.00,Email,0.00,1.00,18.00,Email,Staly klient - zakup polisy
04/28/2023,Zyciowe,743.77,Pólnocny,66.00,Email,0.00,1.00,11.00,Telefon,Staly klient - rezygnacja
05/04/2023,Majatkowe,188.57,Wschodni,57.00,Telefon,0.00,1.00,8.00,Email,Staly klient - rezygnacja
01/24/2023,Zyciowe,174.81,Poludniowy,13.00,Osobiscie,0.00,0.00,12.00,Email,Staly klient - rezygnacja
02/19/2023,Majatkowe,451.44,Pólnocny,10.00,Osobiscie,0.00,1.00,5.00,Telefon,Staly klient - zakup polisy
06/24/2023,Majatkowe,109.71,Pólnocny,57.00,Email,1.00,0.00,13.00,Osobiscie,Nowy klient - odmowa zakupu polisy
08/05/2023,Zyciowe,312.54,Poludniowy,60.00,Osobiscie,1.00,0.00,15.00,Email,Nowy klient - odmowa zakupu polisy
12/03/2023,Zyciowe,648.23,Zachodni,30.00,Osobiscie,1.00,1.00,14.00,Telefon,Nowy klient - zakup polisy
03/01/2023,Majatkowe,774.03,Wschodni,28.00,Osobiscie,1.00,1.00,3.00,Osobiscie,Nowy klient - zakup polisy
05/30/2023,Zyciowe,974.47,Zachodni,24.00,Osobiscie,0.00,1.00,3.00,Osobiscie,Staly klient - zakup polisy
11/04/2023,Majatkowe,154.27,Zachodni,81.00,Email,0.00,0.00,6.00,Email,Staly klient - rezygnacja
05/31/2023,Majatkowe,939.93,Poludniowy,16.00,Osobiscie,0.00,1.00,18.00,Osobiscie,Staly klient - zakup polisy
06/26/2023,Zyciowe,459.87,Wschodni,72.00,Osobiscie,1.00,0.00,11.00,Email,Nowy klient - odmowa zakupu polisy
07/05/2023,Majatkowe,325.88,Zachodni,50.00,Osobiscie,0.00,0.00,19.00,Email,Staly klient - rezygnacja
05/15/2023,Zyciowe,737.84,Wschodni,18.00,Osobiscie,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
03/05/2023,Zyciowe,593.84,Poludniowy,14.00,Telefon,0.00,1.00,15.00,Osobiscie,Staly klient - zakup polisy
11/05/2023,Zyciowe,182.50,Wschodni,28.00,Osobiscie,0.00,1.00,3.00,Email,Staly klient - zakup polisy
03/06/2023,Zyciowe,234.04,Wschodni,68.00,Telefon,0.00,0.00,6.00,Email,Staly klient - rezygnacja
02/25/2023,Majatkowe,112.76,Pólnocny,4.00,Osobiscie,0.00,0.00,5.00,Osobiscie,Staly klient - rezygnacja
08/05/2023,Majatkowe,461.42,Zachodni,47.00,Email,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
05/22/2023,Zyciowe,225.42,Wschodni,14.00,Telefon,0.00,0.00,12.00,Telefon,Staly klient - rezygnacja
11/05/2023,Majatkowe,557.97,Pólnocny,19.00,Telefon,1.00,1.00,18.00,Osobiscie,Nowy klient - zakup polisy
07/03/2023,Zyciowe,505.36,Poludniowy,44.00,Telefon,0.00,0.00,16.00,Telefon,Staly klient - rezygnacja
02/23/2023,Zyciowe,770.19,Zachodni,44.00,Email,0.00,1.00,10.00,Telefon,Staly klient - rezygnacja
01/27/2023,Zyciowe,722.34,Wschodni,16.00,Email,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
11/05/2023,Zyciowe,544.44,Wschodni,63.00,Osobiscie,1.00,0.00,1.00,Telefon,Nowy klient - odmowa zakupu polisy
08/02/2023,Majatkowe,799.65,Pólnocny,8.00,Telefon,0.00,0.00,12.00,Email,Staly klient - rezygnacja
10/06/2023,Majatkowe,204.34,Wschodni,16.00,Email,0.00,1.00,18.00,Email,Staly klient - zakup polisy
02/26/2023,Zyciowe,764.40,Wschodni,29.00,Osobiscie,1.00,0.00,4.00,Telefon,Nowy klient - odmowa zakupu polisy
04/23/2023,Zyciowe,178.33,Pólnocny,50.00,Osobiscie,1.00,0.00,5.00,Telefon,Nowy klient - odmowa zakupu polisy
11/02/2023,Majatkowe,991.36,Zachodni,6.00,Osobiscie,0.00,1.00,5.00,Email,Staly klient - zakup polisy
04/18/2023,Zyciowe,646.22,Wschodni,48.00,Telefon,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
06/19/2023,Majatkowe,437.78,Pólnocny,56.00,Email,0.00,0.00,19.00,Osobiscie,Staly klient - rezygnacja
03/06/2023,Zyciowe,873.00,Pólnocny,28.00,Email,0.00,0.00,3.00,Osobiscie,Staly klient - rezygnacja
10/06/2023,Majatkowe,309.19,Poludniowy,19.00,Osobiscie,0.00,1.00,7.00,Telefon,Staly klient - zakup polisy
02/20/2023,Zyciowe,229.35,Poludniowy,12.00,Telefon,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
10/02/2023,Zyciowe,578.09,Poludniowy,46.00,Osobiscie,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
07/05/2023,Zyciowe,217.07,Wschodni,29.00,Email,0.00,0.00,4.00,Email,Staly klient - rezygnacja
03/31/2023,Majatkowe,894.81,Wschodni,20.00,Osobiscie,0.00,0.00,3.00,Osobiscie,Staly klient - rezygnacja
02/18/2023,Majatkowe,870.77,Pólnocny,57.00,Telefon,1.00,1.00,13.00,Email,Nowy klient - zakup polisy
04/30/2023,Zyciowe,827.96,Poludniowy,26.00,Email,1.00,1.00,3.00,Telefon,Nowy klient - zakup polisy
03/05/2023,Majatkowe,110.81,Zachodni,18.00,Telefon,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
06/26/2023,Majatkowe,737.53,Zachodni,40.00,Telefon,0.00,0.00,10.00,Email,Staly klient - rezygnacja
01/03/2023,Majatkowe,296.89,Poludniowy,14.00,Email,0.00,1.00,5.00,Osobiscie,Staly klient - zakup polisy
03/31/2023,Zyciowe,807.63,Poludniowy,20.00,Telefon,1.00,1.00,2.00,Osobiscie,Nowy klient - zakup polisy
01/15/2023,Zyciowe,382.48,Wschodni,48.00,Email,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
07/05/2023,Majatkowe,330.26,Pólnocny,56.00,Osobiscie,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
05/24/2023,Majatkowe,578.81,Zachodni,51.00,Osobiscie,1.00,0.00,9.00,Email,Nowy klient - odmowa zakupu polisy
04/20/2023,Zyciowe,458.58,Zachodni,9.00,Osobiscie,0.00,0.00,15.00,Telefon,Staly klient - rezygnacja
02/13/2023,Majatkowe,490.12,Poludniowy,55.00,Osobiscie,1.00,0.00,13.00,Telefon,Nowy klient - odmowa zakupu polisy
02/21/2023,Zyciowe,694.67,Pólnocny,22.00,Email,1.00,1.00,14.00,Osobiscie,Nowy klient - zakup polisy
06/13/2023,Majatkowe,757.93,Poludniowy,49.00,Osobiscie,1.00,0.00,8.00,Email,Nowy klient - odmowa zakupu polisy
02/13/2023,Zyciowe,993.69,Zachodni,22.00,Email,0.00,1.00,4.00,Email,Staly klient - zakup polisy
04/02/2023,Zyciowe,874.28,Pólnocny,40.00,Telefon,1.00,0.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/15/2023,Zyciowe,461.93,Zachodni,18.00,Telefon,1.00,1.00,2.00,Email,Nowy klient - zakup polisy
04/17/2023,Majatkowe,126.84,Wschodni,53.00,Osobiscie,1.00,0.00,19.00,Osobiscie,Nowy klient - odmowa zakupu polisy
09/02/2023,Zyciowe,538.10,Pólnocny,57.00,Osobiscie,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
05/24/2023,Zyciowe,567.70,Zachodni,51.00,Osobiscie,1.00,0.00,16.00,Email,Nowy klient - odmowa zakupu polisy
06/27/2023,Zyciowe,306.58,Zachodni,27.00,Email,0.00,1.00,20.00,Osobiscie,Staly klient - zakup polisy
08/04/2023,Majatkowe,587.82,Wschodni,71.00,Telefon,0.00,0.00,11.00,Telefon,Staly klient - rezygnacja
03/05/2023,Majatkowe,590.28,Poludniowy,11.00,Email,1.00,1.00,7.00,Telefon,Nowy klient - zakup polisy
04/05/2023,Zyciowe,454.53,Poludniowy,12.00,Email,1.00,1.00,2.00,Osobiscie,Nowy klient - zakup polisy
04/30/2023,Zyciowe,203.28,Wschodni,15.00,Telefon,0.00,1.00,18.00,Osobiscie,Staly klient - zakup polisy
05/24/2023,Majatkowe,110.58,Poludniowy,17.00,Email,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
01/30/2023,Majatkowe,623.95,Wschodni,50.00,Email,0.00,0.00,8.00,Telefon,Staly klient - rezygnacja
05/21/2023,Majatkowe,692.85,Pólnocny,73.00,Email,0.00,0.00,1.00,Osobiscie,Staly klient - rezygnacja
01/15/2023,Zyciowe,640.11,Pólnocny,5.00,Osobiscie,0.00,1.00,17.00,Osobiscie,Staly klient - zakup polisy
01/15/2023,Zyciowe,430.45,Zachodni,7.00,Telefon,0.00,0.00,5.00,Telefon,Staly klient - rezygnacja
04/24/2023,Zyciowe,349.12,Zachodni,66.00,Telefon,0.00,0.00,11.00,Telefon,Staly klient - rezygnacja
04/18/2023,Zyciowe,184.74,Pólnocny,60.00,Email,1.00,0.00,5.00,Telefon,Nowy klient - odmowa zakupu polisy
05/06/2023,Zyciowe,100.17,Wschodni,26.00,Osobiscie,0.00,1.00,14.00,Osobiscie,Staly klient - zakup polisy
04/01/2023,Zyciowe,196.25,Poludniowy,45.00,Osobiscie,0.00,1.00,16.00,Osobiscie,Staly klient - rezygnacja
06/19/2023,Zyciowe,375.51,Zachodni,58.00,Osobiscie,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
03/28/2023,Majatkowe,692.69,Wschodni,13.00,Email,1.00,1.00,2.00,Osobiscie,Nowy klient - zakup polisy
03/30/2023,Majatkowe,970.89,Wschodni,25.00,Osobiscie,0.00,1.00,14.00,Email,Staly klient - zakup polisy
